movie_id,keyword_id,keyword_name
49018,14651,house warming
49018,15001,demon
49018,33467,new home
49018,179430,aftercreditsstinger
49018,223914,other dimension
49018,241161,insidious
49018,251513,supernatural power
49018,256183,supernatural horror
49018,315058,horror
49018,325801,distressing
49018,325825,horrified
49018,344686,possessed child
158852,1436,inventor
158852,12332,apocalypse
158852,40850,destiny
158852,173276,dreamer
158852,207372,quest
158852,214714,futuristic car
158852,214715,futuristic city
158852,334465,uplifting
158852,358015,superversive
37135,1009,baby
37135,409,africa
37135,690,gorilla
37135,2393,adoption
37135,6513,cartoon
37135,3289,villain
37135,5650,feral child
37135,7347,tarzan
37135,9109,nest
37135,11477,anthropomorphism
37135,10787,jungle
37135,11663,camp
37135,13014,orphan
37135,14540,accidental death
257211,242,new york city
257211,6054,friendship
257211,582,"san francisco, california"
257211,1438,office
257211,4501,masseuse
257211,6614,website
257211,11051,tai chi
257211,11615,internet
257211,11860,fish out of water
257211,41523,"brooklyn, new york city"
257211,49960,business start-up
257211,155963,driver
257211,163484,senior citizen
257211,167529,ceo
257211,170652,father figure
257211,174420,intern
257211,176834,social media
257211,182376,gentleman
257211,187056,woman director
257211,197056,meditative
257211,206671,city life
257211,215184,chivalry
257211,229347,retired life
257211,241532,professional woman
257211,308609,internship
257211,316518,e-comm
257211,325769,appreciative
257211,325809,enthusiastic
257211,325856,vibrant
257211,326272,elderly widower
257211,327441,online store
13448,818,based on novel or book
13448,588,"rome, italy"
13448,716,vatican (holy see)
13448,1715,symbolism
13448,5960,illuminati
13448,8056,quantum mechanics
13448,9675,prequel
13448,9676,anti matter
13448,10410,conspiracy
13448,14780,investigator
13448,161207,catholicism
13448,234169,cern
13448,298530,conspiracy thriller
11688,1291,central and south america
11688,2280,emperor
11688,6513,cartoon
11688,10600,incan empire
11688,208349,kids
11688,288816,lighthearted
11688,297442,animation
11688,322268,comedy
11688,339048,cartoons
11688,361138,amusing
11688,366442,llama
11688,366485,2d animation
296,312,man vs machine
296,310,artificial intelligence (a.i.)
296,83,saving the world
296,2650,leather jacket
296,679,cyborg
296,1373,killer robot
296,4565,dystopia
296,2651,nanotechnology
296,2732,rocket launcher
296,2735,veterinarian
296,2736,fire engine
296,3289,villain
296,4379,time travel
296,9663,sequel
296,15106,psychiatrist
296,33556,urban setting
296,166726,female villain
296,192094,firefighter
296,219404,action hero
296,256328,2030s
296,269233,good versus evil
296,325764,ambivalent
18360,2598,museum
18360,9663,sequel
18360,15252,magical object
18360,179430,aftercreditsstinger
18360,179431,duringcreditsstinger
18360,186939,pharaoh
18360,194476,amelia earhart
18360,209387,inanimate objects come to life
18360,209642,smithsonian
18360,259369,back to life
527774,780,kung fu
527774,1938,sword
527774,3389,warrior woman
527774,11322,female protagonist
527774,12554,dragon
527774,167234,vietnamese
527774,192494,south asian
527774,192913,warrior
527774,278823,3d animation
68735,603,elves
68735,604,dwarf
68735,2343,magic
68735,10085,betrayal
68735,13084,king
68735,18092,guardian
68735,41645,based on video game
68735,177912,wizard
68735,188265,chieftain
68735,189113,fictional language
68735,192913,warrior
68735,192914,clans
68735,207779,horde
68735,234213,sword and sorcery
68735,263333,mage
68735,344646,evil sorcerer
68735,344647,draining souls
195589,1009,baby
195589,7307,routine
195589,10275,house party
195589,15025,parenting
195589,18035,family
195589,18127,new neighbor
195589,157632,fraternity
195589,171400,fraternity house
195589,183896,neighbor neighbor relationship
195589,193674,bathroom humor
195589,275684,partying
195589,294543,pranks
195589,311196,stay-at-home mom
296098,591,central intelligence agency (cia)
296098,470,spy
296098,2106,cold war
296098,2111,soviet union
296098,3203,pilot
296098,9672,based on true story
296098,10909,lawyer
296098,14638,american
296098,33519,courtroom
296098,190654,russian spy
296098,222517,legal drama
3131,10084,rescue
3131,2356,immigrant
3131,3799,ship
3131,657,fire
3131,6092,army
3131,3430,pickpocket
3131,4931,pig
3131,3149,gangster
3131,1857,irish-american
3131,2987,gang war
3131,3882,gang of thieves
3131,4452,butcher
3131,10726,gang
3131,207928,19th century
3131,210162,grim
3131,273293,1860s
3131,287033,american history
3131,350573,new york city history
6957,2201,first time
6957,2389,virgin
6957,3230,male friendship
6957,14522,co-workers relationship
6957,14852,poker game
6957,170827,sex comedy
6957,208445,virginity
6957,267122,sex
419704,305,moon
419704,839,planet mars
419704,697,loss of loved one
419704,14626,astronaut
419704,157265,moon colony
419704,162429,solar system
419704,190742,solitude
419704,195788,spacewalk
419704,240119,father son relationship
419704,244256,near future
419704,257878,planet neptune
419704,260089,space walk
11321,1647,sadness
11321,4459,vegetarian
11321,9368,tax collector
11321,12660,blind
11321,14743,pianist
11321,33773,organ transplant
11321,33774,blood type
11321,178895,questioning
11321,238263,sad story
11321,325761,admiring
11321,325786,compassionate
11321,325795,dignified
11321,331114,surprise-ending
1933,3030,nightmare
1933,1252,suicide attempt
1933,1366,shotgun
1933,964,servant
1933,1227,cemetery
1933,1956,world war ii
1933,2341,nanny
1933,3358,haunted house
1933,5911,channel islands
1933,11322,female protagonist
1933,12545,mansion
1933,13065,soldier
1933,33608,gardener
1933,166591,photosensitivity
1933,207883,1940s
1933,261264,dreary
1933,267057,jersey island
1933,325776,baffled
1933,329866,supernatural thriller
100,502,ambush
100,4523,joint
100,567,alcohol
100,1366,shotgun
100,4262,tea
100,7149,machismo
100,9897,rifle
100,9227,cocktail
100,11488,pot smoking
100,10776,marijuana
100,15394,hatchet
100,15395,antique
100,15396,cardsharp
100,18047,anger
100,167542,carjacking
100,207592,piano
100,227944,strip show
100,227945,high stakes
100,325811,excited
370172,1865,biological weapon
370172,818,based on novel or book
370172,970,parent child relationship
370172,3446,forgiveness
370172,351,poison
370172,470,spy
370172,14555,mi6
370172,18035,family
370172,156095,british secret service
370172,159947,parents
370172,206959,global threat
370172,211659,somber
370172,219965,nanobots
370172,306278,james bond
370172,325778,bold
98566,242,new york city
98566,4580,van
98566,779,martial arts
98566,1701,hero
98566,1706,experiment
98566,2766,mutation
98566,9715,superhero
98566,6362,turtle
98566,9717,based on comic
98566,10278,ninja
98566,7002,vigilante
98566,13015,terrorism
98566,41412,sewer
98566,161184,reboot
46195,1809,rio de janeiro
46195,2551,pet
46195,3289,villain
46195,3473,carnival
46195,3478,parrot
46195,4344,musical
46195,7453,canary
46195,10787,jungle
46195,12649,samba
46195,18165,animals
46195,179431,duringcreditsstinger
46195,208152,pets
46195,251449,cartoon bird
46195,264118,brazil
46195,278823,3d animation
46195,284454,smugglers
567,428,nurse
567,1533,isolation
567,1003,photographer
567,2619,suspicion of murder
567,2564,wheelchair
567,5490,girlfriend
567,10332,salesman
567,10226,neighbor
567,12570,whodunit
567,15208,biting
567,160967,convalescence
567,178649,voyeurism
567,180340,voyeur
567,222665,missing wife
567,236909,homebound
567,239376,psychotic obsessions
567,243509,suspicious behavior
567,290670,huis clos
567,314730,suspenseful
28178,6054,friendship
28178,1797,loyalty
28178,2551,pet
28178,2526,human animal relationship
28178,10235,family relationships
28178,9713,friends
28178,15162,dog
28178,163098,newspaper reporter
28178,192555,family dog
28178,206863,waiting
28178,208152,pets
28178,325824,hopeful
76163,3800,airplane
76163,697,loss of loved one
76163,3070,mercenary
76163,9663,sequel
76163,12617,airplane crash
76163,33678,beard
76163,179305,airport lounge
76163,179321,asian woman
9543,1241,persia
9543,1965,sandstorm
9543,12653,brother against brother
9543,12654,armageddon
9543,41645,based on video game
439079,588,"rome, italy"
439079,745,nun
439079,6152,supernatural
439079,2626,exorcism
439079,3335,halloween
439079,5905,father
439079,10093,priest
439079,13153,spirit
439079,15001,demon
439079,15285,spin off
439079,156592,evil nun
439079,161261,demonic possession
439079,179882,romania
439079,207046,murder mystery
439079,229863,ancient evil
81188,242,new york city
81188,6054,friendship
81188,1453,amnesia
81188,1991,santa claus
81188,6513,cartoon
81188,3289,villain
81188,9923,easter bunny
81188,10059,boogeyman
81188,41581,jack frost
81188,179430,aftercreditsstinger
81188,179431,duringcreditsstinger
81188,207317,christmas
81188,278823,3d animation
11224,7376,princess
11224,818,based on novel or book
11224,697,loss of loved one
11224,2161,mouse
11224,2283,ball
11224,2710,fairy
11224,6513,cartoon
11224,3071,prince
11224,3289,villain
11224,4344,musical
11224,5152,midnight
11224,9673,love
11224,13014,orphan
11224,18035,family
11224,166726,female villain
11224,173003,evil stepmother
11224,196691,stepsister
11224,208705,fairy godmother
11224,272784,cendrillon
11224,324713,whimsical
44896,1701,hero
44896,75,gunslinger
44896,798,sheriff
44896,1252,suicide attempt
44896,1197,nevada
44896,1919,mayor
44896,2551,pet
44896,10322,native american
44896,9167,water supply
44896,9503,outlaw
44896,10489,water shortage
44896,13153,spirit
44896,14569,chameleon
44896,14575,mariachi
44896,14588,disillusionment
44896,18034,desert
44896,33496,construction
44896,160589,frontier town
44896,168422,small western town
44896,251362,animal life
44896,269765,animal protagonist
44896,278823,3d animation
44896,298374,old west
44896,305643,high noon
39514,782,assassin
39514,591,central intelligence agency (cia)
39514,4654,undercover agent
39514,1930,kidnapping
39514,1376,assault rifle
39514,2803,affectation
39514,9717,based on comic
39514,10950,shootout
39514,12355,sniper rifle
39514,14601,explosion
39514,18115,retired
39514,18117,female spy
39514,163049,government agent
39514,163589,undercover operation
39514,175056,black ops
39514,184783,first date
39514,201456,paranoid
39514,202371,aggressive
39514,259376,playful
39514,311315,dramatic
39514,325765,amused
39514,325773,audacious
39514,325812,exhilarated
39514,325856,vibrant
166428,818,based on novel or book
166428,334,flying
166428,3289,villain
166428,4232,melancholy
166428,5895,vikings (norsemen)
166428,9663,sequel
166428,5113,overpopulation
166428,12554,dragon
166428,13118,love interest
166428,15101,based on children's book
166428,159103,mourning
166428,197582,mysterious
166428,210434,thoughtful
166428,211659,somber
166428,212737,philosophical
166428,225219,reflective
166428,239797,complex
166428,240422,wonder
166428,259376,playful
166428,269808,introspective
166428,278823,3d animation
166428,281585,inspirational
166428,291153,grand
166428,292593,intimate
166428,303310,joyous
166428,311315,dramatic
166428,314730,suspenseful
166428,319319,sentimental
166428,319397,witty
166428,321464,intense
166428,324429,romantic
166428,325761,admiring
166428,325762,adoring
166428,325765,amused
166428,325769,appreciative
166428,325770,approving
166428,325775,awestruck
166428,325778,bold
166428,325781,celebratory
166428,325784,comforting
166428,325786,compassionate
166428,325787,complicated
166428,325809,enthusiastic
166428,325813,exuberant
166428,325840,optimistic
166428,325842,powerful
166428,325849,sincere
166428,325853,sympathetic
166428,325856,vibrant
380,791,mentally disabled
380,30,individual
380,697,loss of loved one
380,1873,yuppie
380,1646,autism
380,1874,car dealer
380,1906,egocentrism
380,11428,convertible
380,7312,road trip
380,7996,blackjack
380,8057,cincinnati
380,9935,travel
380,14570,las vegas
380,15106,psychiatrist
380,162735,disability
380,170179,mentally handicapped man
380,179431,duringcreditsstinger
380,181318,asperger's syndrome
380,190906,suppressed memory
380,263386,forgotten memory
380,319319,sentimental
380,325835,melodramatic
380,368705,savant syndrome
206487,10364,mission
206487,6783,orphanage
206487,3725,pregnancy
206487,2532,bomber
206487,3271,secret organization
206487,4379,time travel
206487,3458,bartender
206487,5455,time machine
206487,9331,intersexuality
206487,10855,fate
206487,13015,terrorism
206487,156866,based on short story
206487,167104,loner
206487,200234,shocking
206487,208757,time paradox
206487,212737,philosophical
206487,240109,intersex
206487,240807,temporal agent
206487,260150,determinism
206487,325776,baffled
206487,325811,excited
82675,1930,kidnapping
82675,1812,fbi
82675,5733,turkey
82675,9663,sequel
82675,11148,police chase
82675,155888,teenage daughter
82675,161994,stealing a car
82675,163758,ex-husband ex-wife relationship
82675,182045,albanian
82675,185815,u.s. embassy
188927,1612,spacecraft
188927,9663,sequel
188927,9743,stranded
188927,158449,hatred
188927,161176,space opera
188927,195114,space adventure
507086,1719,paleontology
507086,11100,giant monster
507086,9663,sequel
507086,10349,survival
507086,12616,dinosaur
507086,14760,scientist
507086,170865,child kidnapping
507086,202371,aggressive
507086,242578,animal sanctuary
507086,266753,cautionary
507086,325783,cliché
507086,325787,complicated
507086,335544,science goes awry
507086,367280,therizinosaurus
381283,1157,husband wife relationship
381283,3030,nightmare
381283,1541,nihilism
381283,4630,chaos
381283,3725,pregnancy
381283,3036,bible
381283,6095,house
381283,2016,vandalism
381283,6158,cult
381283,9887,surrealism
381283,13028,writer
381283,18330,nature
381283,34079,death
381283,41410,madness
381283,156104,stranger
381283,202621,chaotic
381283,212045,forbidden fruit
381283,213784,mother nature
381283,223198,uninvited guest
364,848,double life
364,417,corruption
364,3762,darkness
364,853,crime fighter
364,9715,superhero
364,3298,hallucination
364,3289,villain
364,5570,christmas tree
364,9717,based on comic
364,9748,revenge
364,7002,vigilante
364,15002,dark hero
364,33637,super power
364,163074,super villain
364,173861,deformed
364,173866,bird cage
364,173867,evil circus
364,207317,christmas
364,269233,good versus evil
76757,306,jupiter
76757,9882,space
76757,161176,space opera
76757,187056,woman director
76757,212760,interspecies romance
37686,1228,1970s
37686,9951,alien
37686,10663,train crash
37686,17994,firecracker
37686,160329,super 8mm footage
37686,179431,duringcreditsstinger
37686,239797,complex
37686,298530,conspiracy thriller
37686,303310,joyous
37686,314730,suspenseful
37686,321464,intense
37686,325765,amused
37686,325784,comforting
37686,325814,familiar
320288,9715,superhero
320288,1852,mutant
320288,5086,telekinesis
320288,9717,based on comic
320288,9663,sequel
320288,9675,prequel
320288,155030,superhero team
320288,201864,hostile
320288,210608,1990s
320288,231295,cosmic
320288,325811,excited
11544,380,sibling relationship
11544,2766,mutation
11544,1603,extraterrestrial technology
11544,1668,hawaii
11544,2393,adoption
11544,2803,affectation
11544,3289,villain
11544,4862,alien life-form
11544,9951,alien
11544,15162,dog
11544,168490,dead parents
11544,179431,duringcreditsstinger
11544,204058,fitting in
11544,235363,native hawaiian
60304,616,witch
60304,1419,gun
60304,2871,witch burning
60304,4252,black magic
60304,11173,troll
60304,10028,steampunk
60304,40931,witchcraft
60304,156075,evil
60304,177894,witch hunt
60304,177901,evil witch
60304,179411,based on fairy tale
60304,179431,duringcreditsstinger
60304,244229,nude swimming
60304,265839,child abduction
60304,301716,blood moon
345,242,new york city
345,549,prostitute
345,818,based on novel or book
345,459,sexual obsession
345,2858,sacrifice
345,1441,christmas party
345,1664,eroticism
345,1817,orgy
345,2404,masked ball
345,6038,marriage
345,2908,secret society
345,6158,cult
345,10776,marijuana
345,10410,conspiracy
345,10907,consumerism
345,12545,mansion
345,13005,doctor
345,14534,relationship
345,14794,lust
345,14964,drugs
345,18118,disguise
345,33625,illegal prostitution
345,41404,sexual desire
345,41609,ego
345,159937,bribery
345,178649,voyeurism
345,207317,christmas
345,217104,male egos
345,217311,sex party
345,236520,marital crisis
345,270331,costume shop
345,271159,hooker
345,293649,provocative
345,329894,shaggy dog story
1018,1453,amnesia
1018,1565,loss of sense of reality
1018,222,schizophrenia
1018,3030,nightmare
1018,2708,hitman
1018,1660,suppressed past
1018,1284,identity
1018,2849,key
1018,703,detective
1018,3489,job interview
1018,3183,bisexuality
1018,2754,trauma
1018,3298,hallucination
1018,3307,surreal
1018,9887,surrealism
1018,4623,casting
1018,12396,hollywood
1018,12670,"los angeles, california"
1018,13063,car accident
1018,33928,audition
1018,161891,doppelgänger
1018,207268,neo-noir
1018,325773,audacious
1018,325775,awestruck
293863,4978,immortality
293863,582,"san francisco, california"
293863,9673,love
293863,15070,forever
534,6092,army
534,310,artificial intelligence (a.i.)
534,83,saving the world
534,530,prophecy
534,582,"san francisco, california"
534,1420,gas station
534,679,cyborg
534,1373,killer robot
534,4565,dystopia
534,6112,firearm
534,4458,post-apocalyptic future
534,11159,wartime
534,9663,sequel
534,12670,"los angeles, california"
436270,952,lightning
436270,9715,superhero
436270,2095,anti hero
436270,9717,based on comic
436270,15001,demon
436270,155030,superhero team
436270,179431,duringcreditsstinger
436270,229266,dc extended universe (dceu)
117263,840,usa president
117263,521,"washington dc, usa"
117263,833,the white house
117263,41249,secret service
117263,158774,terrorist attack
117263,251667,anxious
117263,261734,north korea
117263,314730,suspenseful
337401,779,martial arts
337401,1701,hero
337401,478,china
337401,3864,fake identity
337401,9812,honor
337401,14988,east asian lead
337401,156525,heroine
337401,185343,"based on myths, legends or folklore"
337401,209220,live action and animation
337401,238631,chinese girl
337401,245230,live action remake
337401,325761,admiring
337401,325791,defiant
337401,325856,vibrant
676,6092,army
676,3800,airplane
676,428,nurse
676,1627,patriotism
676,1668,hawaii
676,1956,world war ii
676,3203,pilot
676,3365,pearl harbor
676,3366,u.s. air force
676,7919,dyslexia
676,9525,pacific war
676,9673,love
676,155565,pin-up
11631,641,single parent
11631,970,parent child relationship
11631,1200,greece
11631,4344,musical
11631,9799,romcom
11631,10181,based on play or musical
11631,14670,unknown father
11631,14768,single mother
11631,41011,"based on song, poem or rhyme"
11631,158039,hotel manager
11631,165100,young love
11631,174363,greek island
11631,179431,duringcreditsstinger
11631,187056,woman director
11631,237463,imminent wedding
11631,240315,mother daughter relationship
11631,286529,jukebox musical
11631,312365,past history
11631,315052,daughter's wedding
11631,316611,abba
11631,325784,comforting
11631,325809,enthusiastic
7446,2956,vietnam
7446,886,movie business
7446,8201,satire
7446,9755,parody
7446,10787,jungle
7446,162262,movie star
7446,167475,southeast asia
7446,167477,land mine
7446,167486,shackles
7446,173971,taunting
7446,179431,duringcreditsstinger
7446,184816,blackface
7446,224875,method acting
7446,259376,playful
7446,293649,provocative
7446,315053,critical
7446,315709,jungle adventure
7446,325765,amused
7446,325773,audacious
7446,325778,bold
7446,325813,exuberant
7446,325829,inflammatory
7446,325846,sardonic
328387,242,new york city
328387,1576,technology
328387,11615,internet
328387,12361,hacking
328387,18249,game
328387,201871,dare
328387,212562,cellphone video
328387,235098,taking a risk
328387,246466,based on young adult novel
328387,325765,amused
927,1415,small town
927,1299,monster
927,65,holiday
927,2081,department store
927,2551,pet
927,2526,human animal relationship
927,2182,bars and restaurants
927,2725,sunlight
927,5151,salesperson
927,5152,midnight
927,5154,fur
927,10005,gremlin
927,6126,banking
927,10006,ymca
927,6300,puppet
927,11691,puppetry
927,12394,chainsaw
927,207317,christmas
927,208152,pets
927,256183,supernatural horror
927,309974,absurd
927,324713,whimsical
927,325807,enchant
927,325832,joyful
1576,1865,biological weapon
1576,6898,quarantine
1576,1453,amnesia
1576,1568,undercover
1576,4565,dystopia
1576,1852,mutant
1576,3249,hologram
1576,9856,flashback
1576,10410,conspiracy
1576,12377,zombie
1576,15218,special forces
1576,41645,based on video game
9737,416,"miami, florida"
9737,1666,mexican standoff
9737,3230,male friendship
9737,4009,witness protection
9737,6593,stripper
9737,9844,car crash
9737,3688,strip club
9737,11730,internal affairs
9737,11734,police corruption
9737,12371,gunfight
9737,14967,foot chase
9737,15155,witness to murder
9737,18026,drug lord
9737,161982,murder investigation
9737,164246,nostalgic
9737,166856,hangar
9737,167114,loose cannon
9737,167316,buddy cop
9737,168679,male camaraderie
9737,178849,narcotics detective
9737,219404,action hero
9737,222863,buddy movie
9737,278876,stolen drugs
9737,325775,awestruck
262504,818,based on novel or book
262504,2020,revolution
262504,4565,dystopia
262504,9663,sequel
262504,12375,transhumanism
262504,193005,vaccination
262504,246466,based on young adult novel
262504,290903,mass surveillance
262504,309974,absurd
262504,325783,cliché
270303,966,beach
270303,3713,chase
270303,6152,supernatural
270303,9713,friends
270303,10629,vision
270303,10809,teenage girl
270303,10873,school
270303,18021,"detroit, michigan"
270303,33711,entity
270303,156075,evil
270303,178649,voyeurism
270303,197314,sexually transmitted disease
270303,206298,young adult
270303,209141,followed
270303,281741,nudity
270303,286954,ambiguity
270303,295907,psychological horror
270303,306600,pastiche
270303,314730,suspenseful
270303,325825,horrified
53182,9717,based on comic
53182,9663,sequel
53182,9725,sword fight
53182,13065,soldier
53182,14546,massacre
53182,18512,slow motion
53182,18712,based on graphic novel
53182,162861,ancient greece
53182,179431,duringcreditsstinger
53182,182677,sea battle
53182,188955,hand to hand combat
53182,195862,naval warfare
53182,232619,ancient warfare
53182,235617,sparta greece
53182,245399,warriors
53182,253315,5th century bc
53182,272026,antiquity
53182,297073,athenian
53182,317728,sword and sandal
53182,317731,god king
53182,317734,sword and shield
184,822,airport
184,818,based on novel or book
184,6149,police
184,2001,arms deal
184,2080,stewardess
184,10051,heist
184,10594,money
184,12670,"los angeles, california"
184,14964,drugs
184,156121,ex-con
184,185266,flight attendant
184,207268,neo-noir
335787,8562,lighter
335787,6956,treasure hunt
335787,11088,treasure map
335787,41645,based on video game
335787,169953,lost treasure
335787,179431,duringcreditsstinger
335787,253869,missing relative
782,6017,genetics
782,1332,cheating
782,856,paraplegic
782,1252,suicide attempt
782,4565,dystopia
782,1718,dna
782,2547,new identity
782,5340,investigation
782,2690,heart disease
782,2345,spaceman
782,4373,fraud
782,3801,space travel
782,3864,fake identity
782,4037,in vitro fertilisation
782,4039,biotechnology
782,4040,space mission
782,9882,space
782,14626,astronaut
782,15058,swimming
782,33611,exercise
782,158292,eugenics
782,161982,murder investigation
782,186782,discrimination
782,243959,brother brother relationship
334543,5657,australia
334543,818,based on novel or book
334543,2393,adoption
334543,2803,affectation
334543,5565,biography
334543,9672,based on true story
334543,14636,india
334543,156948,missing child
334543,158642,long lost relative
334543,194161,tasmania
334543,232106,street child
334543,311315,dramatic
334543,325814,familiar
661374,703,detective
661374,1200,greece
661374,5340,investigation
661374,2978,mona lisa (la gioconda)
661374,10123,dark comedy
661374,8201,satire
661374,9663,sequel
661374,9826,murder
661374,12547,billionaire
661374,12570,whodunit
661374,17996,puzzle box
661374,33514,clue
661374,204353,identical twin
661374,207046,murder mystery
661374,232763,arrested development
661374,239239,closeted homosexual
661374,263237,covid-19
661374,315905,offbeat
661374,325783,cliché
1368,378,prison
1368,1008,guerrilla warfare
1368,3737,dying and death
1368,2957,vietnam war
1368,422,vietnam veteran
1368,1701,hero
1368,2956,vietnam
1368,796,police brutality
1368,798,sheriff
1368,10685,escape
1368,6149,police
1368,1419,gun
1368,1375,submachine gun
1368,769,falsely accused
1368,2095,anti hero
1368,2535,destroy
1368,2801,self-defense
1368,6112,firearm
1368,3246,prosecution
1368,5034,attempt to escape
1368,4668,police operation
1368,5144,matter of life and death
1368,5386,tramp
1368,5387,national guard
1368,9720,woods
1368,11004,rural area
1368,10833,survivalist
1368,15218,special forces
1368,202371,aggressive
1368,309974,absurd
1368,325853,sympathetic
298,585,casino
298,1786,heart attack
298,3202,con man
298,6168,master thief
298,3979,hidden camera
298,9663,sequel
298,9748,revenge
298,14570,las vegas
298,33456,double cross
298,40903,diamond heist
298,159358,explosives expert
298,159772,pretending to be rich
298,159783,labor strike
298,159894,security system
298,174511,casino owner
298,191604,professional thief
298,237522,artificial earthquake
298,251794,master plan
298,303918,computer hacker
298,315792,robbery crew
298,352305,contortionist
298,352307,grand opening
254320,612,hotel
254320,1252,suicide attempt
254320,1422,boat
254320,4565,dystopia
254320,9720,woods
254320,9840,romance
254320,10886,punishment
254320,9748,revenge
254320,15058,swimming
254320,170468,grave digging
254320,200064,dead rabbit
254320,213833,blind woman
254320,226499,manhunt
254320,240456,shooting an animal
254320,276775,irreverent
254320,325815,farcical
254320,325847,scathing
2059,242,new york city
2059,1454,treasure
2059,276,"philadelphia, pennsylvania"
2059,521,"washington dc, usa"
2059,483,riddle
2059,1812,fbi
2059,1638,translation
2059,1963,expedition
2059,2908,secret society
2059,3371,family history
2059,5636,wall street
2059,6956,treasure hunt
2059,6165,historical figure
2059,14765,church
2059,41586,archaeologist
2059,163079,revisionist history
2059,185343,"based on myths, legends or folklore"
2059,190024,american revolution
2059,192279,usa history
2059,196684,revolutionary war
2059,221092,aircraft carrier
2059,226774,father son conflict
2059,240119,father son relationship
2059,245209,decipher
2059,251667,anxious
2059,255151,hidden history
2059,269021,lincoln memorial
2059,280999,history and legacy
2059,282114,fictionalized history
2059,291227,national archives
2059,308477,archaeology
2059,308908,ben franklin
2059,309007,declaration of independence
2059,309008,secret history
2059,309013,arctic circle
2059,329665,historical artifacts
2059,329668,independence hall
5255,6150,faith
5255,65,holiday
5255,1991,santa claus
5255,5801,nerd
5255,9995,bell
5255,13008,train
5255,33678,beard
5255,34154,north pole
5255,41314,trestle
5255,48711,ticket
5255,188735,train travel
5255,196544,motion capture
5255,207317,christmas
5255,240422,wonder
5255,278823,3d animation
5255,325761,admiring
5255,325782,cheerful
5255,355701,xmas
57214,6270,high school
57214,1421,birthday
57214,5732,birthday party
57214,11800,mockumentary
57214,10275,house party
57214,11870,teen movie
57214,33910,high school student
57214,160517,fake documentary
57214,365784,faux documentary
242,5600,daughter
242,242,new york city
242,720,helicopter
242,441,assassination
242,700,italian american
242,131,italy
242,3149,gangster
242,718,confession
242,1715,symbolism
242,9663,sequel
242,9748,revenge
242,10291,organized crime
242,10391,mafia
242,10909,lawyer
242,325791,defiant
203801,591,central intelligence agency (cia)
203801,470,spy
203801,2106,cold war
203801,3278,kgb
203801,9714,remake
203801,164246,nostalgic
203801,167316,buddy cop
203801,190654,russian spy
203801,197822,american spy
1637,1470,s.w.a.t.
1637,2532,bomber
1637,8010,bus bomb
1637,12670,"los angeles, california"
1637,33594,falling elevator
1637,157251,bomb planting
1637,167377,lapd
1637,173316,trapped in an elevator
1637,177489,subway train
1637,182216,bomb explosion
1637,187270,ransom demand
1637,202371,aggressive
1637,208319,extortionist
1637,216966,"santa monica, california"
1637,275777,bomb vest
1637,314730,suspenseful
1637,325778,bold
1637,325811,excited
1637,330094,city bus
1637,349792,bus passengers
1637,349793,trapped in a vehicle
460465,779,martial arts
460465,83,saving the world
460465,2343,magic
460465,3075,ninja fighter
460465,10292,gore
460465,9649,god
460465,9820,alternate dimension
460465,14943,shaolin monk
460465,14955,fighting
460465,41645,based on video game
460465,156159,martial arts tournament
460465,161184,reboot
460465,188955,hand to hand combat
114150,271,competition
114150,1253,roommates
114150,3616,college
114150,5248,female friendship
114150,9789,misfit
114150,10079,hazing
114150,13160,university
114150,33928,audition
114150,155939,group of friends
114150,167768,dorm room
114150,177972,bickering
114150,186117,dj
114150,186120,singing competition
114150,186125,film score
114150,206298,young adult
114150,209838,acapella
114150,325761,admiring
109414,6054,friendship
109414,1299,monster
109414,4210,panic
109414,5918,painting
109414,2626,exorcism
109414,10123,dark comedy
109414,9712,possession
109414,8201,satire
109414,6562,celebrity
109414,9713,friends
109414,10150,end of the world
109414,10275,house party
109414,12332,apocalypse
109414,12396,hollywood
109414,13031,creature
109414,14964,drugs
109414,15001,demon
109414,160612,self-referential
109414,162810,macabre
109414,191185,end
109414,199524,disturbed
109414,208156,frantic
109414,227951,claustrophobic
109414,243557,other worldly
109414,256330,mischievous
109414,261264,dreary
109414,282071,biblical
109414,325765,amused
1813,516,child abuse
1813,531,southern usa
1813,5809,marriage crisis
1813,1523,obsession
1813,3036,bible
1813,3182,seduction
1813,3298,hallucination
1813,4084,devil's son
1813,3734,ambition
1813,5810,pact with the devil
1813,7340,crooked lawyer
1813,10138,satan
1813,10114,evil spirit
1813,14794,lust
1813,33519,courtroom
1813,162706,temptation
1813,162813,law firm
1813,168346,"manhattan, new york city"
1813,185459,seven deadly sins
1813,211062,ethics
1813,251667,anxious
1813,254459,legal thriller
1813,256183,supernatural horror
1813,266753,cautionary
1813,325780,callous
331482,242,new york city
331482,380,sibling relationship
331482,818,based on novel or book
331482,1700,massachusetts
331482,10683,coming of age
331482,9714,remake
331482,15060,period drama
331482,179585,american civil war
331482,207317,christmas
331482,207928,19th century
331482,241738,sister sister relationship
331482,247152,female writer
331482,273293,1860s
331482,280940,sisters
331482,336680,four sisters
82700,4565,dystopia
82700,4458,post-apocalyptic future
82700,9951,alien
82700,10683,coming of age
82700,9743,stranded
82700,160879,crash landing
82700,211269,emotions
82700,226774,father son conflict
82700,230857,alien creature
82700,236590,22nd century
82700,240119,father son relationship
82700,251661,futuristic architecture
82700,252937,spaceship
82700,286432,emotionlessness
